Sample Number,Site ID,Target,"UTM East
NAD83_U10","UTM North
NAD83_U10",Sample Type,Standard Type,Date_Sampled,Sampler,Moisture,Angularity,Depth_cm,Horizon,Color,Site Vegetation,Texture,Description,Parent Sample Number
259602,ECL595,Eclipse,686148,5512600,REG,,07/04/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,,
259603,ECL596,Eclipse,686201,5512600,REG,,07/04/2023,EG,Damp,Sub-rounded,20,B Horizon,brown,Clear Cut,Sandy Silt,,
259604,ECL597,Eclipse,686249,5512599,REG,,07/04/2023,EG,Damp,Sub-rounded,15,B Horizon,brown,Clear Cut,Sandy Silt,,
259605,ECL600,Eclipse,686401,5512598,REG,,07/04/2023,EG,Moist,Sub-rounded,35,B Horizon,brown,Forest,Sandy Silt,,
259606,ECL601,Eclipse,686447,5512601,REG,,07/04/2023,EG,Damp,Sub-rounded,20,B Horizon,brown,Forest,Sandy Silt,,
259607,ECL602,Eclipse,686500,5512599,REG,,07/04/2023,EG,Dry,Sub-rounded,15,B Horizon,brown,Forest,Sandy Silt,,
259608,ECL605,Eclipse,686652,5512599,REG,,07/04/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Forest,Sandy Silt,,
259609,ECL606,Eclipse,686701,5512603,REG,,07/04/2023,EG,Moist,Sub-rounded,30,B Horizon,brown,Forest,Sandy Silt,,
259610,ECL606,,,,DUP,,07/04/2023,,,,,,,,,,259609
259611,ECL607,Eclipse,686750,5512602,REG,,07/04/2023,EG,Damp,Sub-rounded,20,B Horizon,brown,Forest,Silty Sand,,
259612,ECL608,Eclipse,686800,5512600,REG,,07/04/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Newly cleared area.,
259613,ECL609,Eclipse,686850,5512599,REG,,07/04/2023,EG,Damp,Sub-rounded,10,B Horizon,lt brown,Clear Cut,Silty Sand,Freshly cleared area.,
259614,ECL535,Eclipse,686849,5512400,REG,,07/04/2023,EG,Damp,Sub-rounded,2,B Horizon,brown,Clear Cut,Sandy Silt,"Low confidence, outcrop, lots of moss.",
259615,ECL534,Eclipse,686798,5512398,REG,,07/04/2023,EG,Dry,Sub-angular,5,B Horizon,beige,Forest,Sandy Silt,,
259616,ECL533,Eclipse,686746,5512404,REG,,07/04/2023,EG,Damp,Sub-rounded,15,B Horizon,brown,Forest,Sandy Silt,,
259617,ECL518,Eclipse,686000,5512401,REG,,07/04/2023,EG,Moist,Sub-rounded,40,B Horizon,Light Brown-Grey,Clear Cut,Sandy Silt,,
259618,ECL520,Eclipse,686099,5512390,REG,,07/06/2023,EG,Damp,Sub-rounded,20,B Horizon,brown,Forest,Silty Sand,Sample moved 10 m due to swampy conditions. Mosquito blood contamination.,
259619,ECL521,Eclipse,686151,5512401,REG,,07/06/2023,EG,Dry,Sub-rounded,10,B Horizon,lt brown,Clear Cut,Sandy Silt,,
259620,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259621,ECL522,Eclipse,686196,5512410,REG,,07/12/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Sample moved 10 m due to road.,
259622,ECL523,Eclipse,686252,5512399,REG,,07/06/2023,EG,Moist,Sub-rounded,10,B Horizon,Light Brown-Grey,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area.",
259623,ECL524,Eclipse,686303,5512400,REG,,07/06/2023,EG,Moist,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area.",
259624,ECL525,Eclipse,686350,5512400,REG,,07/06/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area, poor sample.",
259625,ECL526,Eclipse,686400,5512403,REG,,07/06/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Silty Sand,"Heavily disturbed, recently cleared area.",
259626,ECL527,Eclipse,686449,5512401,REG,,07/06/2023,EG,Dry,Sub-rounded,20,B Horizon,Light Brown-Grey,Forest,Silty Sand,,
259627,ECL528,Eclipse,686502,5512398,REG,,07/06/2023,EG,Dry,Sub-rounded,10,B Horizon,beige,Forest,Silty Sand,,
259628,ECL529,Eclipse,686551,5512399,REG,,07/06/2023,EG,Damp,Sub-rounded,15,B Horizon,brown,Forest,Silty Sand,,
259629,ECL530,Eclipse,686599,5512399,REG,,07/06/2023,EG,Dry,Sub-rounded,10,B Horizon,beige,Forest,Silty Sand,,
259630,ECL530,,,,DUP,,07/06/2023,,,,,,,,,,259629
259631,ECL531,Eclipse,686651,5512399,REG,,07/06/2023,EG,Damp,Sub-rounded,20,B Horizon,brown,Forest,Silty Sand,,
259632,ECL532,Eclipse,686701,5512398,REG,,07/06/2023,EG,Dry,Sub-rounded,15,B Horizon,beige,Forest,Silty Sand,,
259633,ECL498,Eclipse,686851,5512302,REG,,07/06/2023,CV,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Heavily disturbed freshly cleared,
259634,ECL497,Eclipse,686803,5512299,REG,,07/06/2023,CV,Damp,Sub-rounded,5,B Horizon,brown,Clear Cut,Sandy Silt,Heavily disturbed freshly cleared,
259635,ECL496,Eclipse,686751,5512299,REG,,07/06/2023,CV,Moist,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Heavily disturbed freshly cleared,
259636,ECL495,Eclipse,686699,5512299,REG,,07/06/2023,CV,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Heavily disturbed freshly cleared,
259637,ECL494,Eclipse,686653,5512297,REG,,07/06/2023,CV,Dry,Sub-rounded,20,B Horizon,brown,Forest,Sandy Silt,,
259638,ECL493,Eclipse,686603,5512298,REG,,07/06/2023,CV,Dry,Sub-rounded,20,B Horizon,brown,Clear Cut,Sandy Silt,Heavily disturbed freshly cleared,
259639,ECL492,Eclipse,686552,5512303,REG,,07/06/2023,CV,Dry,Sub-angular,20,B Horizon,beige,Forest,Sandy Silt,,
259640,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259641,ECL491,Eclipse,686500,5512298,REG,,07/12/2023,EG,Damp,Sub-rounded,20,B Horizon,beige,Forest,Sandy Silt,,
259642,ECL490,Eclipse,686449,5512296,REG,,07/06/2023,CV,Dry,Sub-rounded,20,B Horizon,brown,Forest,Sandy Silt,,
259643,ECL489,Eclipse,686404,5512297,REG,,07/06/2023,CV,Dry,Sub-rounded,20,B Horizon,lt brown,Forest,Sandy Silt,,
259644,ECL488,Eclipse,686350,5512296,REG,,07/06/2023,CV,Moist,Sub-angular,10,B Horizon,brown,Forest,Silt,Recently logged and overturned,
259645,ECL487,Eclipse,686299,5512298,REG,,07/06/2023,CV,Moist,Sub-rounded,15,B Horizon,brown,Forest,Sandy Silt,Heavily disturbed freshly cleared,
259646,ECL486,Eclipse,686250,5512301,REG,,07/06/2023,EG,Damp,Sub-rounded,20,B Horizon,brown,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area.",
259647,ECL485,Eclipse,686200,5512300,REG,,07/07/2023,EG,Moist,Sub-rounded,50,B Horizon,Light Brown-Grey,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area.",
259648,ECL484,Eclipse,686159,5512298,REG,,07/07/2023,EG,Moist,Sub-rounded,15,B Horizon,Light Brown-Grey,Clear Cut,Sandy Silt,Sample moved 9 m due to road.,
259649,ECL483,Eclipse,686099,5512299,REG,,07/07/2023,EG,Damp,Sub-rounded,15,B Horizon,brown,Forest,Sandy Silt,,
259650,,,,,Control,CDN-GEO-1901,,,,,,,,,,,
259651,ECL443,Eclipse,685951,5512200,REG,,07/12/2023,EG,Damp,Sub-rounded,15,B Horizon,brown,Forest,Sandy Silt,,
259652,ECL444,Eclipse,686012,5512190,REG,,07/07/2023,EG,Damp,Sub-rounded,20,B Horizon,brown,Forest,Sandy Silt,Sample moved 10 m due to road.,
259653,ECL445,Eclipse,686052,5512201,REG,,07/07/2023,EG,Moist,Sub-rounded,20,B Horizon,Light Brown-Grey,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area.",
259654,ECL446,Eclipse,686101,5512200,REG,,07/07/2023,EG,Moist,Sub-rounded,15,B Horizon,brown,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area.",
259655,ECL447,Eclipse,686150,5512200,REG,,07/07/2023,EG,Moist,Sub-rounded,30,B Horizon,brown,Clear Cut,Sandy Silt,"Heavily disturbed, recently cleared area.",
259656,ECL448,Eclipse,686200,5512200,REG,,07/07/2023,EG,Damp,Sub-rounded,5,B Horizon,beige,Clear Cut,Silty Sand,"Heavily disturbed, recently cleared area.",
259657,ECL449,Eclipse,686246,5512199,REG,,07/07/2023,EG,Damp,Sub-rounded,5,B Horizon,lt brown,Clear Cut,Sandy Silt,,
259658,ECL450,Eclipse,686299,5512198,REG,,07/07/2023,EG,Moist,Sub-rounded,20,B Horizon,Light Brown-Grey,Forest,Sandy Silt,,
259659,ECL451,Eclipse,686352,5512200,REG,,07/07/2023,EG,Damp,Sub-angular,20,B Horizon,brown,Forest,Sandy Silt,,
259660,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259661,ECL452,Eclipse,686402,5512198,REG,,07/12/2023,EG,Damp,Sub-angular,10,B Horizon,lt brown,Forest,Pebbly Sand,,
259662,ECL453,Eclipse,686450,5512197,REG,,07/07/2023,CV,Moist,Sub-rounded,40,B Horizon,brown,Forest,Sandy Silt,,
259663,ECL454,Eclipse,686504,5512199,REG,,07/07/2023,CV,Dry,Sub-rounded,30,B Horizon,lt brown,Forest,Sandy Silt,Near road,
259664,ECL455,Eclipse,686548,5512202,REG,,07/07/2023,CV,Dry,Sub-rounded,20,B Horizon,beige,Forest,Sandy Silt,,
259665,ECL457,Eclipse,686653,5512203,REG,,07/07/2023,CV,Dry,Sub-rounded,10,B Horizon,beige,Forest,Sandy Silt,Near road,
259666,ECL458,Eclipse,686703,5512195,REG,,07/07/2023,CV,Dry,Sub-angular,20,B Horizon,beige,Clear Cut,Sandy Silt,Recently logged,
259667,ECL459,Eclipse,686745,5512199,REG,,07/07/2023,CV,Damp,Angular,10,B Horizon,brown,Clear Cut,Sandy Silt,Recently logged,
259668,ECL460,Eclipse,686799,5512198,REG,,07/07/2023,CV,Damp,Sub-rounded,20,B Horizon,brown,Clear Cut,Silty Sand,,
259669,ECL461,Eclipse,686849,5512205,REG,,07/07/2023,CV,Damp,Angular,30,B Horizon,brown,Forest,Sandy Silt,"Little soil available, many organics",
259670,ECL461,,,,DUP,,07/07/2023,,,,,,,,,,259669
259671,Ecl406,Eclipse,685954,5512101,REG,,07/07/2023,MP,Damp,Sub-rounded,20,B Horizon,brown,Clear Cut,Sandy Silt,,
259672,Ecl407,Eclipse,685999,5512103,REG,,07/09/2023,MP,Damp,Sub-angular,20,B Horizon,brown,Clear Cut,Sandy Silt,,
259673,Ecl408,Eclipse,686045,5512100,REG,,07/09/2023,MP,Dry,Sub-angular,15,B Horizon,brown,Clear Cut,Pebbly Sand,Disturbed area fresh cut block ,
259674,Ecl409,Eclipse,686100,5512102,REG,,07/09/2023,MP,Damp,Sub-angular,15,B Horizon,brown,Clear Cut,Sandy Silt,Disturbed area recent cut block ,
259675,Ecl410,Eclipse,686149,5512099,REG,,07/09/2023,MP,Moist,Sub-angular,15,B Horizon,brown,Clear Cut,Sandy Silt,Disturbed area recent cut block,
259676,Ecl411,Eclipse,686196,5512104,REG,,07/09/2023,MP,Moist,Sub-rounded,20,B Horizon,brown,Clear Cut,Sandy Silt,,
259677,Ecl412,Eclipse,686248,5512102,REG,,07/09/2023,MP,Moist,Sub-rounded,20,B Horizon,brown,Clear Cut,Sandy Silt,,
259678,Ecl413,Eclipse,686299,5512105,REG,,07/09/2023,MP,Dry,Sub-rounded,15,B Horizon,brown,Forest,Silty Sand,,
259679,Ecl414,Eclipse,686352,5512102,REG,,07/09/2023,MP,Dry,Sub-angular,10,B Horizon,brown,Forest,Sandy Silt,,
259680,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259681,Ecl415,Eclipse,686401,5512102,REG,,07/12/2023,MP,Damp,Sub-angular,20,B Horizon,brown,Forest,Silt,,
259682,Ecl416,Eclipse,686451,5512102,REG,,07/09/2023,MP,Dry,Sub-angular,15,B Horizon,dk brown,Forest,Silty Sand,,
259683,Ecl417,Eclipse,686494,5512099,REG,,07/09/2023,MP,Dry,Sub-angular,15,B Horizon,brown,Forest,Silty Sand,,
259684,Ecl418,Eclipse,686542,5512091,REG,,07/09/2023,MP,Dry,Sub-rounded,15,B Horizon,brown,Forest,Silty Sand,Near outcrop ,
259685,Ecl419,Eclipse,686595,5512099,REG,,07/09/2023,MP,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,,
259686,Ecl420,Eclipse,686652,5512102,REG,,07/09/2023,MP,Damp,Sub-rounded,15,B Horizon,brown,Clear Cut,Sandy Silt,Disturbed area recent clear cut,
259687,Ecl421,Eclipse,686702,5512098,REG,,07/09/2023,MP,Damp,Sub-rounded,15,B Horizon,brown,Clear Cut,Silty Sand,Disturbed area recent cut block,
259688,Ecl422,Eclipse,686750,5512099,REG,,07/09/2023,MP,Dry,Sub-angular,15,B Horizon,brown,Clear Cut,Silty Sand,,
259689,Ecl423,Eclipse,686801,5512100,REG,,07/09/2023,MP,Dry,Sub-rounded,20,B Horizon,lt brown,Forest,Sandy Silt,,
259690,Ecl423,,,,DUP,,07/09/2023,,,,,,,,,,259689
259691,Ecl424,Eclipse,686852,5512100,REG,,07/09/2023,MP,Dry,Sub-rounded,15,B Horizon,brown,Forest,Sandy Silt,,
259692,Ecl387,Eclipse,686845,5512010,REG,,07/09/2023,MP,Dry,Sub-rounded,20,B Horizon,brown,Forest,Sandy Silt,,
259693,Ecl386,Eclipse,686800,5511994,REG,,07/09/2023,MP,Dry,Angular,25,B Horizon,brown,Forest,Sandy Silt,,
259694,Ecl385,Eclipse,686751,5511994,REG,,07/09/2023,MP,Dry,Sub-angular,25,B Horizon,lt brown,Forest,Sandy Silt,,
259695,Ecl384,Eclipse,686702,5511995,REG,,07/09/2023,MP,Dry,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Freshly cut area,
259696,Ecl383,Eclipse,686652,5511996,REG,,07/09/2023,MP,Dry,Sub-angular,15,B Horizon,brown,Clear Cut,Sandy Silt,Near outcrop freshly cleared area ,
259697,Ecl382,Eclipse,686606,5512005,REG,,07/09/2023,MP,Damp,Sub-rounded,15,B Horizon,brown,Clear Cut,Sandy Silt,Recent cut block,
259698,Ecl381,Eclipse,686549,5512000,REG,,07/09/2023,MP,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Recent cut block ,
259699,Ecl380,Eclipse,686503,5511999,REG,,07/09/2023,MP,Damp,Sub-rounded,15,B Horizon,brown,Clear Cut,Sandy Silt,Recently cut area ,
259700,,,,,Control,CDN-GEO-1901,,,,,,,,,,,
259701,ecl224,Eclipse,685551,5511901,REG,,07/12/2023,MP,Damp,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,fulcrum not working in field,
259702,ecl325,Eclipse,685598,5511900,REG,,07/08/2023,MP,Damp,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,fulcrum not working in field ,
259703,ecl326,Eclipse,685647,5511899,REG,,07/08/2023,MP,Damp,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,fulcrum not working in field,
259704,ecl327,Eclipse,685700,5511903,REG,,07/08/2023,MP,Damp,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,fulcrum not working,
259705,Ecl328,Eclipse,685753,5511890,REG,,07/08/2023,MP,Damp,Sub-rounded,20,B Horizon,brown,Clear Cut,Silt,Sample moved 6m due to deadfall,
259706,Ecl329,Eclipse,685799,5511905,REG,,07/08/2023,MP,Damp,Sub-rounded,30,B Horizon,brown,Clear Cut,Sandy Silt,,
259707,Ecl330,Eclipse,685853,5511900,REG,,07/08/2023,MP,Dry,Sub-rounded,20,B Horizon,lt brown,Forest,Sandy Silt,,
259708,Ecl331,Eclipse,685899,5511898,REG,,07/08/2023,MP,Damp,Sub-rounded,20,B Horizon,brown,Forest,Sandy Silt,,
259709,Ecl293,Eclipse,685849,5511794,REG,,07/08/2023,MP,Dry,Sub-angular,20,B Horizon,lt brown,Forest,Sandy Silt,,
259710,Ecl293,,,,DUP,,07/08/2023,,,,,,,,,,259709
259711,Ecl292,Eclipse,685801,5511802,REG,,07/08/2023,MP,Damp,Sub-rounded,20,B Horizon,lt brown,Clear Cut,Sandy Silt,Highly disturbed area. Near outcrop,
259712,Ecl291,Eclipse,685747,5511810,REG,,07/08/2023,MP,Moist,Sub-angular,15,B Horizon,brown,Clear Cut,Sandy Silt,Highly disturbed area ,
259713,Ecl290,Eclipse,685703,5511803,REG,,07/08/2023,MP,Moist,Sub-rounded,70,B Horizon,dk brown,Forest,Sandy Silt,Lots of a mixed in ,
259714,Ecl289,Eclipse,685649,5511803,REG,,07/08/2023,MP,Damp,Sub-rounded,15,B Horizon,brown,Forest,Sandy Silt,,
259715,Ecl288,Eclipse,685604,5511802,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,lt brown,Forest,Sandy Silt,,
259716,Ecl287,Eclipse,685553,5511799,REG,,07/08/2023,MP,Dry,Sub-rounded,20,B Horizon,lt brown,Clear Cut,Sandy Silt,,
259717,Ecl286,Eclipse,685489,5511797,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,brown,Clear Cut,Sandy Silt,Sample moved 10m due to swamp ,
259718,Ecl285,Eclipse,685454,5511801,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,lt brown,Clear Cut,Sandy Silt,,
259719,Ecl284,Eclipse,685400,5511800,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,brown,Clear Cut,Sandy Silt,,
259720,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259721,Ecl283,Eclipse,685348,5511801,REG,,07/12/2023,MP,Dry,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,,
259722,Ecl282,Eclipse,685319,5511797,REG,,07/08/2023,MP,Dry,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,Moved due to swamp ,
259723,Ecl279,Eclipse,685148,5511804,REG,,07/08/2023,MP,Moist,Sub-rounded,30,B Horizon,brown,Swamp,Sandy Silt,,
259724,Ecl278,Eclipse,685101,5511796,REG,,07/08/2023,MP,Dry,Sub-rounded,10,B Horizon,lt brown,Forest,Sandy Silt,,
259725,Ecl277,Eclipse,685051,5511799,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,lt brown,Forest,Sandy Silt,,
259726,Ecl240,Eclipse,685045,5511701,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,lt brown,Forest,Sandy Silt,,
259727,Ecl241,Eclipse,685098,5511695,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,OB,Forest,Sandy Silt,,
259728,Ecl243,Eclipse,685209,5511680,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,lt brown,Clear Cut,Sandy Silt,Pebbly island in swamp,
259729,Ecl245,Eclipse,685307,5511692,REG,,07/08/2023,MP,Damp,Sub-rounded,15,B Horizon,lt brown,Clear Cut,Sandy Silt,,
259730,Ecl245,,,,DUP,,07/08/2023,,,,,,,,,,259729
259731,Ecl246,Eclipse,685350,5511700,REG,,07/08/2023,MP,Dry,Sub-rounded,15,B Horizon,Light Brown-Grey,Forest,Sandy Silt,,
259732,Ecl379,Eclipse,686451,5512009,REG,,07/08/2023,MP,Dry,Sub-rounded,30,B Horizon,brown,Forest,Silty Sand,,
259733,Ecl378,Eclipse,686399,5512003,REG,,07/09/2023,MP,Dry,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,,
259734,ECL369,Eclipse,685955,5511997,REG,,07/09/2023,KN,Damp,Sub-angular,20,B Horizon,lt brown,Forest,Sandy Silt,,
259735,ECL370,Eclipse,686000,5511997,REG,,07/11/2023,KN,Moist,Sub-angular,20,B Horizon,brown,Clear Cut,Silty Sand,Near road,
259736,ECL371,Eclipse,686052,5511999,REG,,07/11/2023,KN,Moist,Sub-angular,20,B Horizon,brown,Clear Cut,Silty Sand,Recently logged area ,
259737,ECL371,Eclipse,686097,5512005,REG,,07/11/2023,KN,Wet,Sub-angular,30,B Horizon,brown,Clear Cut,Silty Sand,Recently logged area ,
259738,ECL373,Eclipse,686149,5512005,REG,,07/11/2023,KN,Wet,Sub-angular,30,B Horizon,brown,Clear Cut,Sandy Silt,"Recently logged area, many organics ",
259739,ECL374,Eclipse,686203,5512004,REG,,07/11/2023,KN,Dry,Sub-angular,15,B Horizon,lt brown,Forest,Sandy Silt,,
259740,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259741,ECL735,Eclipse,686246,5512004,REG,,07/12/2023,KN,Moist,Sub-angular,30,B Horizon,dk brown,Forest,Silty Sand,"Near deactivated road, organics mixed in",
259742,ECL376,Eclipse,686304,5512001,REG,,07/11/2023,KN,Dry,Sub-angular,20,B Horizon,brown,Forest,Sandy Silt,Near abandoned road,
259743,ECL377,Eclipse,686354,5512001,REG,,07/11/2023,KN,Moist,Sub-angular,20,B Horizon,dk brown,Forest,Sandy Silt,Near deactivated road,
259744,Ecl333,Eclipse,685996,5511902,REG,,07/11/2023,EG,Damp,Sub-angular,5,B Horizon,Light Brown-Grey,Clear Cut,Pebbly Sand,From uprooted tree near road in recent cut blocm,
259745,Ecl334,Eclipse,686050,5511899,REG,,07/11/2023,EG,Damp,Sub-angular,10,B Horizon,brown,Clear Cut,Silty Sand,Recent clear cut,
259746,Ecl335,Eclipse,686097,5511900,REG,,07/11/2023,EG,Damp,Sub-angular,10,B Horizon,lt brown,Clear Cut,Silty Sand,Recent cut block,
259747,Ecl336,Eclipse,686155,5511900,REG,,07/11/2023,EG,Dry,Sub-rounded,15,B Horizon,beige,Forest,Sandy Silt,,
259748,Ecl338,Eclipse,686250,5511898,REG,,07/11/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Forest,Sandy Silt,,
259749,Ecl339,Eclipse,686300,5511903,REG,,07/11/2023,EG,Dry,Sub-rounded,15,B Horizon,lt brown,Forest,Silty Sand,,
259750,,,,,Control,CDN-GEO-1901,,,,,,,,,,,
259751,Ecl295,Eclipse,685954,5511801,REG,,07/12/2023,CV,Damp,Sub-angular,25,B Horizon,brown,Forest,Silty Sand,,
259752,Ecl296,Eclipse,685999,5511802,REG,,07/12/2023,CV,Moist,Sub-angular,30,B Horizon,brown,Clear Cut,Sandy Silt,"Recent clear cut, very disturbed ",
259753,Ecl297,Eclipse,686049,5511802,REG,,07/12/2023,CV,Moist,Sub-angular,30,B Horizon,brown,Clear Cut,Sandy Silt,Recent clear cut ,
259754,Ecl298,Eclipse,686097,5511800,REG,,07/12/2023,CV,Damp,Sub-angular,20,B Horizon,brown,Clear Cut,Silty Sand,Recent clear cut,
259755,Ecl300,Eclipse,686204,5511799,REG,,07/12/2023,CV,Dry,Sub-rounded,15,B Horizon,lt brown,Forest,Sandy Silt,,
259756,Ecl302,Eclipse,686302,5511796,REG,,07/12/2023,CV,Dry,Sub-angular,15,B Horizon,beige,Forest,Sandy Silt,,
259757,Ecl303,Eclipse,686356,5511801,REG,,07/12/2023,CV,Damp,Sub-angular,20,B Horizon,OB,Clear Cut,Sandy Silt,Near outcrop,
259758,Ecl304,Eclipse,686397,5511802,REG,,07/12/2023,CV,Damp,Sub-angular,15,B Horizon,lt brown,Clear Cut,Silty Sand,Near outcrops ,
259759,Ecl305,Eclipse,686441,5511803,REG,,07/12/2023,CV,Damp,Sub-angular,30,B Horizon,OB,Clear Cut,Silty Sand,Near outcrop,
259760,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259761,ECL247,Eclipse,685396,5511695,REG,,08/01/2023,JA,Damp,Sub-angular,10,B Horizon,lt brown,Forest,Silty Sand,Rocky,
259762,ECL248,Eclipse,685449,5511695,REG,,07/26/2023,JA,Damp,Sub-angular,20,B Horizon,red-brown,Clear Cut,Silty Sand,Some organics ,
259763,ECL266,Eclipse,686346,5511703,REG,,07/26/2023,JA,Dry,Sub-angular,25,B Horizon,red,Clear Cut,Silty Sand,,
259764,ECL265,Eclipse,686300,5511700,REG,,07/26/2023,JA,Damp,Sub-angular,25,B Horizon,lt brown,Clear Cut,Silty Sand,,
259765,ECL264,Eclipse,686257,5511703,REG,,07/26/2023,JA,Damp,Sub-angular,25,B Horizon,lt brown,Clear Cut,Sandy Silt,By outcrop,
259766,ECL263,Eclipse,686203,5511693,REG,,07/26/2023,JA,Damp,Sub-angular,35,B Horizon,lt brown,Forest,Silty Sand,Organics ,
259767,ECL262,Eclipse,686149,5511708,REG,,07/26/2023,JA,Damp,Sub-angular,30,B Horizon,lt brown,Forest,Silty Sand,,
259768,ECL261,Eclipse,686104,5511700,REG,,07/26/2023,JA,Damp,Sub-angular,25,B Horizon,lt brown,Forest,Silty Sand,,
259769,ECL260,Eclipse,686057,5511697,REG,,07/26/2023,JA,Damp,Sub-angular,30,B Horizon,lt brown,Forest,Silty Sand,,
259770,ECL260,,,,DUP,,07/26/2023,,,,,,,,,,259769
259771,ECL259,Eclipse,686006,5511699,REG,,07/26/2023,JA,Dry,Sub-angular,20,B Horizon,red-brown,Clear Cut,Silty Sand,,
259772,ECL258,Eclipse,685948,5511708,REG,,07/26/2023,JA,Moist,Sub-angular,35,B Horizon,red-brown,Clear Cut,Silty Sand,,
259773,ECL257,Eclipse,685903,5511700,REG,,07/26/2023,JA,Moist,Sub-angular,40,B Horizon,lt brown,Clear Cut,Silty Sand,,
259774,ECL203,Eclipse,685057,5511605,REG,,07/26/2023,JA,Damp,Sub-angular,20,B Horizon,lt brown,Clear Cut,Silty Sand,,
259775,ECL204,Eclipse,685098,5511600,REG,,07/26/2023,JA,Damp,Sub-angular,25,B Horizon,brown,Clear Cut,Sandy Silt,,
259776,ECL206,Eclipse,685197,5511596,REG,,07/26/2023,JA,Damp,Sub-angular,30,B Horizon,brown,Forest,Sandy Silt,,
259777,ECL207,Eclipse,685243,5511596,REG,,07/26/2023,JA,Dry,Sub-angular,25,B Horizon,Light Brown-Grey,Forest,Sandy Silt,,
259778,ECL208,Eclipse,685298,5511602,REG,,07/26/2023,JA,Dry,Sub-angular,30,B Horizon,Light Brown-Grey,Forest,Sandy Silt,,
259779,ECL209,Eclipse,685346,5511602,REG,,07/26/2023,JA,Dry,Sub-angular,25,B Horizon,lt brown,Forest,Sandy Silt,,
259780,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,
259781,Ecl-313,Eclipse,686850,5511796,REG,,08/01/2023,JA,Damp,Sub-angular,15,B Horizon,lt brown,Forest,Sandy Silt,Around crops,
259782,Ecl-312,Eclipse,686797,5511800,REG,,07/27/2023,JA,Damp,Sub-angular,15,B Horizon,lt brown,Forest,Sandy Silt,Around crops,
259783,Ecl-311,Eclipse,686750,5511801,REG,,07/27/2023,JA,Damp,Angular,15,B Horizon,brown,Forest,Silty Sand,Around crops,
259784,Ecl-310,Eclipse,686704,5511799,REG,,07/27/2023,JA,Damp,Sub-angular,15,B Horizon,brown,Forest,Silty Sand,Around crops,
259785,Ecl-309,Eclipse,686645,5511802,REG,,07/27/2023,JA,Dry,Sub-angular,15,B Horizon,lt brown,Forest,Sandy Silt,Around crops,
259786,Ecl-308,Eclipse,686596,5511802,REG,,07/27/2023,JA,Moist,Sub-angular,15,B Horizon,brown,Forest,Silty Sand,Around crop,
259787,Ecl-317,Eclipse,686553,5511798,REG,,07/27/2023,JA,Wet,Sub-angular,15,B Horizon,dk brown,Forest,Silty Sand,Wet. Near road.,
